player,avg_points,std_dev_points,std_avg_ratio,riskiness_ratio
Elfrid Payton,28.899999999999999,11.558888127187757,0.39996152689230996,0.57569190394198333
Victor Oladipo,32.472222222222221,12.908583808757347,0.39752696074872929,0.57218766684857902
Aaron Gordon,18.887499999999999,7.9362074165116629,0.42018305315746729,0.6047981258495112
Jason Smith,11.566666666666666,6.275993565810535,0.54259310367238056,0.78099126019950327
Dewayne Dedmon,13.678571428571429,8.6693694714764025,0.6337920240243845,0.91226008623595056
C.J. Watson,13.875,6.4545111577651086,0.46518999335244027,0.66957968444782923
Mario Hezonja,6.5138888888888893,5.368393492732296,0.82414569611242061,1.1862491090256735
Garrett Temple,10.828125,7.8817927053431189,0.7279000478238955,1.0477161832718667
Tyler Johnson,17.294117647058822,9.5124241513556438,0.55003813120083656,0.79170739608902185
James Ennis,2.625,4.1825530480796056,1.593353542125564,2.2934224235171192
Chris Andersen,4.416666666666667,3.843284185866735,0.87017755151699661,1.2525058979867216
Marvin Williams,25.55263157894737,7.7824495159195406,0.30456548054062055,0.43838186820064889
P.J. Hairston,8.703125,4.5251323645465513,0.51994339556728775,0.74838999056223177
Al Jefferson,27.941176470588236,12.249212159539557,0.43839285623615254,0.63100873737065255
Kemba Walker,34.368421052631582,11.703325863074564,0.34052556110017873,0.49014166470930948
Nicolas Batum,35.539473684210527,10.798747084569177,0.30385219490087279,0.43735518753165686
Cody Zeller,16.911764705882351,7.4942379826888645,0.44313755028073287,0.63783809910794309
Spencer Hawes,14.305555555555555,7.085380327059724,0.49528872189155354,0.71290283723592363
Frank Kaminsky III,10.75,7.3123585959178801,0.68021940427143068,0.97908618107846013
Brian Roberts,6.3125,7.7502880130814678,1.2277683981119156,1.7672107919998981
Jeremy Lin,20.55263157894737,6.6581085419753512,0.32395406478241145,0.46628917984540486
Tyler Hansbrough,7.1785714285714288,6.8976358958980253,0.96086470191614282,1.3830380986261459
Aaron Harrison,2.25,1.4142135623730951,0.62853936105470898,0.90469957018013436
Jeremy Lamb,22.833333333333332,7.0481537006676644,0.30867826426281741,0.44430167831321155
Chris Bosh,36.041666666666664,8.4118482616170986,0.23339232170960739,0.33593748652384975
Luol Deng,20.192307692307693,7.0697078603552779,0.35011886546521376,0.50394996196708286
Hassan Whiteside,37.166666666666664,11.847995611072786,0.31878015097056828,0.45884201282332848
Goran Dragic,23.847222222222221,7.6936465809405563,0.32262233769814797,0.46437233422620811
Dwyane Wade,32.102941176470587,10.349010680196606,0.32236954936022411,0.46400847873069467
Udonis Haslem,6.0,6.0950799830683104,1.0158466638447183,1.4621773863248095
Josh McRoberts,10.944444444444445,6.3202263755271053,0.57748261299232428,0.83121011050759319
Justise Winslow,16.152777777777779,5.6256626334467912,0.34827834016179615,0.50130076836986182
Mario Chalmers,19.444444444444443,8.4668712342123182,0.43543909204520498,0.62675718311718531
Gerald Green,15.604166666666666,7.9232528424921913,0.50776520218908572,0.73086108625249679
Channing Frye,12.483333333333333,7.5193005627106668,0.60234717458296405,0.86699936982465808
Andrew Nicholson,16.0,9.6293821193262445,0.60183638245789028,0.86626415188185468
Shabazz Napier,9.526315789473685,8.9100032488623047,0.93530420844410922,1.3462471370880535
David Lee,14.921052631578947,7.8819645709097186,0.52824453914386127,0.7603383926688676
Isaiah Canaan,20.547619047619047,9.1414642726217057,0.4448916563732464,0.64036290364092319
Hollis Thompson,19.13095238095238,6.0495966020569529,0.31622035754373623,0.45515752756035494
JaKarr Sampson,11.130952380952381,6.008649519452689,0.53981450228238059,0.77699182971194136
Richaun Holmes,11.204545454545455,6.2936656467218901,0.56170646745590902,0.80850242826802088
Christian Wood,8.6041666666666661,9.543237928057497,1.1091414541083775,1.5964629408681972
Jerami Grant,23.476190476190474,6.0780880844147669,0.25890436059373251,0.37265870406885232
T.J. McConnell,24.392857142857142,7.6131347964272553,0.31210508682278648,0.44923413774086823
Robert Covington,32.166666666666664,15.038712670567209,0.46752474623525009,0.67294025350751463
Kendall Marshall,nan,nan,nan,nan
Nik Stauskas,16.618421052631579,8.9401437119681297,0.53796589240663328,0.77433099943837991
Jahlil Okafor,31.986842105263158,9.2042689688786279,0.28775172424301759,0.41418068202508507
Kelly Olynyk,17.644736842105264,10.132564317541874,0.57425420442444619,0.82656324187103858
Tyler Zeller,7.4107142857142856,4.2217467480174138,0.56968148888909675,0.81998142053140965
Avery Bradley,27.125,10.10396325851454,0.37249634132772497,0.53615938917074868
Marcus Smart,23.277777777777779,12.340510299191216,0.53014125390320255,0.76306846358224834
Jordan Mickey,6.125,0.17677669529663689,0.028861501272920309,0.041542327202149024
Amir Johnson,21.137499999999999,9.4585226814650873,0.44747593998652102,0.64408263929953002
Jonas Jerebko,9.2249999999999996,5.3106769317747249,0.57568313623574252,0.82862000088343724
Jared Sullinger,29.100000000000001,8.9580161102544853,0.30783560516338437,0.44308878160013032
Terry Rozier,3.7692307692307692,3.6507155954654094,0.96855719879694535,1.3941104340324695
Isaiah Thomas,36.662500000000001,8.6561793413418631,0.23610444845119299,0.33984123551622669
Evan Turner,22.149999999999999,8.3655779678897311,0.37767846356161316,0.54361837113450751
Jae Crowder,25.949999999999999,7.9648074612470632,0.30692899657984829,0.44178383803307925
Walter Tavares,1.5,1.299038105676658,0.86602540378443871,1.2465294285693314
Tim Hardaway Jr.,5.4375,1.505199322349037,0.27681826617913324,0.39844341014702728
Amar'e Stoudemire,9.0,4.5961940777125587,0.51068823085695092,0.73506840077135904
Eric Moreland,3.8999999999999999,3.4077118422777475,0.87377226725070445,1.2576800175100369
Cristiano Felicio,1.75,0.35355339059327379,0.20203050891044216,0.29079629041504318
R.J. Hunter,6.5357142857142856,6.71096773290469,1.0268147350892423,1.4779644793144595
Boban Marjanovic,3.9750000000000001,3.8377691726082515,0.96547652141088081,1.3896762049615019
Ian Clark,6.8472222222222223,6.0055971986487986,0.8770851892549969,1.2624485320996313
Toney Douglas,13.625,8.4414651176992574,0.61955707285866113,0.89177075016707674
Jeff Withey,7.3250000000000002,7.6848064386814592,1.0491203329257965,1.5100704475731206
Metta World Peace,12.390625,5.742363588569896,0.46344422404599411,0.66706687961962374
Chandler Parsons,14.767857142857142,6.1780195713655548,0.41834231680347167,0.60214862847279904
Chuck Hayes,7.75,9.1923881554251174,1.1861146007000152,1.7072556405012211
Troy Daniels,3.5833333333333335,3.0441200151548995,0.8495218646943905,1.2227747591781202
Cameron Payne,3.2222222222222223,3.0089565374801355,0.93381409783866276,1.3441023192647019
Jabari Parker,18.166666666666668,7.3591941199589286,0.40509325430966575,0.58307834920926593
Tyler Ennis,7.9722222222222223,4.1672916197986964,0.52272647495732782,0.75239586654066115
Cory Jefferson,3.0,2.598076211353316,0.86602540378443871,1.2465294285693314
Glenn Robinson III,8.9166666666666661,8.0023670740524508,0.897461727931116,1.2917778739424555
Josh Richardson,3.6875,4.3624820916537868,1.1830459909569591,1.7028387812118762
Larry Nance Jr.,10.0,4.7537579119801929,0.47537579119801932,0.6842407979815528
Phil Pressey,12.089285714285714,7.3554056148007065,0.60842350728041295,0.87574544989580738
Lou Amundson,6.1500000000000004,5.7556735294644508,0.93588187470966677,1.3470786115422237
Jarnell Stokes,1.25,1.7677669529663689,1.4142135623730951,2.035574032905302
Kostas Papanikolaou,3.7678571428571428,4.8689205541513374,1.292225360343483,1.8599880938512303
Devyn Marble,0.94999999999999996,1.4404860290887933,1.5163010832513615,2.1825155643065219
Norris Cole,12.083333333333334,5.2579305181157867,0.43513907736130647,0.62632535152096636
Duje Dukan,nan,nan,nan,nan
Tyus Jones,2.875,4.0658639918226482,1.4142135623730951,2.035574032905302
Cliff Alexander,3.2857142857142856,3.8714461429929821,1.1782662174326468,1.6959589271869071
Lucas Nogueira,10.416666666666666,8.3466560170326094,0.80127897763513056,1.1533354815590973
Bruno Caboclo,0.0,nan,nan,nan
James Young,1.625,2.6259918760981216,1.6159950006757671,2.3260118190074
Jimmer Fredette,1.25,2.8431203515386634,2.2744962812309306,3.2738376233955995
Carl Landry,nan,nan,nan,nan
Jarell Martin,nan,nan,nan,nan
Gerald Henderson,10.807692307692308,6.6670472647769063,0.61687981809323689,0.88791719478833697
Jonathon Simmons,8.3214285714285712,5.7874042211554242,0.69548205232769045,1.0010547513731485
Josh Huestis,nan,nan,nan,nan
JaVale McGee,9.3000000000000007,6.3600314464631387,0.68387434908205791,0.98434699241994539
Tyreke Evans,38.166666666666664,6.67239337369534,0.17482253380861154,0.2516339962051895
Willie Reed,12.125,4.0658639918226482,0.33532898901630087,0.4826618840909479
Ryan Hollins,2.6666666666666665,2.8975564417856186,1.0865836656696071,1.5639939774757938
C.J. Wilcox,0.0,nan,nan,nan
Bryce Cotton,nan,nan,nan,nan
Donatas Motiejunas,0.25,nan,nan,nan
Tony Wroten,6.0,nan,nan,nan
